C:\Program Files\AVAST Software\Avast,health.dll.sum,Wed Jan 22 16:26:03 2020,Wed Jan 22 16:26:02 2020,Wed Jan 22 16:26:03 2020
C:\Program Files\AVAST Software\Avast,hns_tools.dll,Mon Dec 30 00:23:39 2019,Mon Dec 30 00:23:39 2019,Mon Dec 30 00:23:39 2019
C:\Program Files\AVAST Software\Avast,HTMLayout.dll,Mon Dec 30 00:25:10 2019,Thu Sep 19 12:19:37 2019,Mon Dec 30 00:25:10 2019
C:\Program Files\AVAST Software\Avast,libcef.dll,Mon Dec 30 00:25:17 2019,Mon Dec 30 00:25:19 2019,Mon Dec 30 00:25:17 2019
C:\Program Files\AVAST Software\Avast,libcrypto-1_1-x64.dll,Mon Dec 30 00:23:39 2019,Mon Dec 30 00:23:39 2019,Mon Dec 30 00:23:39 2019
C:\Program Files\AVAST Software\Avast,libEGL.dll,Mon Dec 30 00:25:16 2019,Mon Dec 30 00:25:16 2019,Mon Dec 30 00:25:16 2019
C:\Program Files\AVAST Software\Avast,libGLESv2.dll,Mon Dec 30 00:25:16 2019,Mon Dec 30 00:25:17 2019,Mon Dec 30 00:25:16 2019
C:\Program Files\AVAST Software\Avast,libssl-1_1-x64.dll,Mon Dec 30 00:23:39 2019,Mon Dec 30 00:23:39 2019,Mon Dec 30 00:23:39 2019
C:\Program Files\AVAST Software\Avast,lim.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,log.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,module_lifetime.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,network_notifications.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,opm.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,process_monitor.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,ring_client.dll,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019,Mon Dec 30 00:23:32 2019
C:\Program Files\AVAST Software\Avast,serialization.dll,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019
C:\Program Files\AVAST Software\Avast,shepherdsync.dll,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019
C:\Program Files\AVAST Software\Avast,snxhk.dll,Mon Dec 30 00:23:21 2019,Mon Dec 30 00:24:16 2019,Mon Dec 30 00:24:16 2019
C:\Program Files\AVAST Software\Avast,snxhk.dll.sum,Mon Dec 30 00:24:16 2019,Mon Dec 30 00:24:16 2019,Mon Dec 30 00:24:16 2019
C:\Program Files\AVAST Software\Avast,streamback.dll,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019
C:\Program Files\AVAST Software\Avast,tasks_core.dll,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019
C:\Program Files\AVAST Software\Avast,ucrtbase.dll,Mon Dec 30 00:23:54 2019,Mon Dec 30 00:23:36 2019,Mon Dec 30 00:23:54 2019
C:\Program Files\AVAST Software\Avast,vaarclient.dll,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019
C:\Program Files\AVAST Software\Avast,wsc.dll,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019,Mon Dec 30 00:23:33 2019
C:\Program Files\AVAST Software\Avast\1037,Base.dll,Mon Dec 30 00:23:22 2019,Mon Dec 30 00:23:22 2019,Mon Dec 30 00:23:22 2019
C:\Program Files\AVAST Software\Avast\1037,Boot.dll,Mon Dec 30 00:23:22 2019,Mon Dec 30 00:23:22 2019,Mon Dec 30 00:23:22 2019
C:\Program Files\AVAST Software\Avast\1037,uiLangRes.dll,Mon Dec 30 00:23:22 2019,Mon Dec 30 00:23:22 2019,Mon Dec 30 00:23:22 2019
C:\Program Files\AVAST Software\Avast\defs\20012800,algo64.dll,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,ArPot.dll,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswAR.dll,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:38 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswArray.dll,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:38 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswBoot64.dll,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:38 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswCleanerDLL.dll,Tue Jan 28 22:16:38 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:38 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswCmnBS.dll,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswCmnIS64.dll,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswCmnOS.dll,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswEngin.dll,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswFiDb.dll,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswHds.dll,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020,Tue Jan 28 22:16:39 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswJsFlt.dll,Tue Jan 28 22:16:36 2020,Tue Jan 28 22:16:36 2020,Tue Jan 28 22:16:36 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswJsFlt64.dll,Tue Jan 28 22:16:40 2020,Tue Jan 28 22:16:40 2020,Tue Jan 28 22:16:40 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswRawFS64.dll,Tue Jan 28 22:16:40 2020,Tue Jan 28 22:16:40 2020,Tue Jan 28 22:16:40 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswRep.dll,Tue Jan 28 22:16:40 2020,Tue Jan 28 22:16:40 2020,Tue Jan 28 22:16:40 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,aswScan.dll,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,BCUEngine.dll,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,exts.dll,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,fwAux.dll,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,PushPin.dll,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020,Tue Jan 28 22:16:37 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,Sf2.dll,Tue Jan 28 22:16:35 2020,Tue Jan 28 22:16:35 2020,Tue Jan 28 22:16:35 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,swhealthex2.dll,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020
C:\Program Files\AVAST Software\Avast\defs\20012800,uiext.dll,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020,Tue Jan 28 22:16:41 2020
C:\Program Files\AVAST Software\Avast\locales,am.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,ar.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,bg.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,bn.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,ca.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,cs.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,da.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,de.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,el.pak,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019,Mon Dec 30 00:25:12 2019
C:\Program Files\AVAST Software\Avast\locales,en-GB.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,en-US.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,es-419.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,es.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,et.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,fa.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,fi.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,fil.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,fr.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,gu.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,he.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,hi.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,hr.pak,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019,Mon Dec 30 00:25:13 2019
C:\Program Files\AVAST Software\Avast\locales,hu.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,id.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,it.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,ja.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,kn.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,ko.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,lt.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,lv.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,ml.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,mr.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,ms.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,nb.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,nl.pak,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019,Mon Dec 30 00:25:14 2019
C:\Program Files\AVAST Software\Avast\locales,pl.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,pt-BR.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,pt-PT.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,ro.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,ru.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,sk.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,sl.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
C:\Program Files\AVAST Software\Avast\locales,sr.pak,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019,Mon Dec 30 00:25:15 2019
